Sail Number,Title,First Name,Last Name,Craft Type,Age Status,Novice,Professional,Time,Speed (kts)
425,Mr,Sam,Jenkins,Sailboard,Junior,No,Gold Fleet,11/10/2009 14:30,22.66
425,Mr,Sam,Jenkins,Sailboard,Junior,No,Gold Fleet,11/10/2009 14:57,22.53
425,Mr,Sam,Jenkins,Sailboard,Junior,No,Gold Fleet,11/10/2009 14:37,22.52
425,Mr,Sam,Jenkins,Sailboard,Junior,No,Gold Fleet,11/10/2009 10:42,22.43
425,Mr,Sam,Jenkins,Sailboard,Junior,No,Gold Fleet,11/10/2009 14:48,22.41
425,Mr,Sam,Jenkins,Sailboard,Junior,No,Gold Fleet,11/10/2009 13:28,22.35
425,Mr,Sam,Jenkins,Sailboard,Junior,No,Gold Fleet,11/10/2009 14:43,22.33
425,Mr,Sam,Jenkins,Sailboard,Junior,No,Gold Fleet,11/10/2009 13:20,22.29
425,Mr,Sam,Jenkins,Sailboard,Junior,No,Gold Fleet,11/10/2009 11:19,22.17
425,Mr,Sam,Jenkins,Sailboard,Junior,No,Gold Fleet,11/10/2009 10:49,22.13
425,Mr,Sam,Jenkins,Sailboard,Junior,No,Gold Fleet,11/10/2009 13:37,21.92
425,Mr,Sam,Jenkins,Sailboard,Junior,No,Gold Fleet,11/10/2009 13:51,21.86
425,Mr,Sam,Jenkins,Sailboard,Junior,No,Gold Fleet,11/10/2009 11:08,21.76
425,Mr,Sam,Jenkins,Sailboard,Junior,No,Gold Fleet,11/10/2009 14:01,21.64
425,Mr,Sam,Jenkins,Sailboard,Junior,No,Gold Fleet,11/10/2009 13:42,20.57
425,Mr,Sam,Jenkins,Sailboard,Junior,No,Gold Fleet,11/10/2009 14:53,19.65
444,Mr,Richard,Haynes,Sailboard,Master,No,Neither,11/10/2009 11:33,23.84
444,Mr,Richard,Haynes,Sailboard,Master,No,Neither,11/10/2009 12:00,22.94
444,Mr,Richard,Haynes,Sailboard,Master,No,Neither,11/10/2009 11:48,22.55
444,Mr,Richard,Haynes,Sailboard,Master,No,Neither,11/10/2009 11:17,22.49
444,Mr,Richard,Haynes,Sailboard,Master,No,Neither,11/10/2009 13:39,22.16
444,Mr,Richard,Haynes,Sailboard,Master,No,Neither,11/10/2009 10:39,21.81
444,Mr,Richard,Haynes,Sailboard,Master,No,Neither,11/10/2009 13:46,21.24
496,Mr,Tim,Tarrington,Sailboard,Neither,No,Neither,11/10/2009 11:44,25.68
496,Mr,Tim,Tarrington,Sailboard,Neither,No,Neither,11/10/2009 12:00,25.61
496,Mr,Tim,Tarrington,Sailboard,Neither,No,Neither,11/10/2009 11:07,25.05
496,Mr,Tim,Tarrington,Sailboard,Neither,No,Neither,11/10/2009 11:53,24.86
496,Mr,Tim,Tarrington,Sailboard,Neither,No,Neither,11/10/2009 10:55,24.61
496,Mr,Tim,Tarrington,Sailboard,Neither,No,Neither,11/10/2009 11:32,24.56
496,Mr,Tim,Tarrington,Sailboard,Neither,No,Neither,11/10/2009 11:21,23.77
555,Mr,claude,Van-martyn,Sailboard,Master,No,Neither,11/10/2009 10:31,25.36
555,Mr,claude,Van-martyn,Sailboard,Master,No,Neither,11/10/2009 11:30,24.53
555,Mr,claude,Van-martyn,Sailboard,Master,No,Neither,11/10/2009 13:24,23.15
555,Mr,claude,Van-martyn,Sailboard,Master,No,Neither,11/10/2009 11:17,22.27
555,Mr,claude,Van-martyn,Sailboard,Master,No,Neither,11/10/2009 13:42,20.88
555,Mr,claude,Van-martyn,Sailboard,Master,No,Neither,11/10/2009 14:08,19.55
559,Mr,TONY,ATTFIELD,Sailboard,Neither,No,Neither,11/10/2009 11:04,27.31
559,Mr,TONY,ATTFIELD,Sailboard,Neither,No,Neither,11/10/2009 11:33,27.02
559,Mr,TONY,ATTFIELD,Sailboard,Neither,No,Neither,11/10/2009 13:20,26.72
559,Mr,TONY,ATTFIELD,Sailboard,Neither,No,Neither,11/10/2009 11:29,25.8
559,Mr,TONY,ATTFIELD,Sailboard,Neither,No,Neither,11/10/2009 11:11,25.79
559,Mr,TONY,ATTFIELD,Sailboard,Neither,No,Neither,11/10/2009 10:58,25.64
559,Mr,TONY,ATTFIELD,Sailboard,Neither,No,Neither,11/10/2009 11:25,25.37
559,Mr,TONY,ATTFIELD,Sailboard,Neither,No,Neither,11/10/2009 11:53,24.98
559,Mr,TONY,ATTFIELD,Sailboard,Neither,No,Neither,11/10/2009 11:38,24.97
559,Mr,TONY,ATTFIELD,Sailboard,Neither,No,Neither,11/10/2009 11:15,24.08
559,Mr,TONY,ATTFIELD,Sailboard,Neither,No,Neither,11/10/2009 14:36,23.21
559,Mr,TONY,ATTFIELD,Sailboard,Neither,No,Neither,11/10/2009 11:43,20.72
559,Mr,TONY,ATTFIELD,Sailboard,Neither,No,Neither,11/10/2009 13:50,18.75
568,Mr,alex,burges,Sailboard,Neither,Yes,Neither,11/10/2009 13:09,26.68
568,Mr,alex,burges,Sailboard,Neither,Yes,Neither,11/10/2009 10:46,26.04
568,Mr,alex,burges,Sailboard,Neither,Yes,Neither,11/10/2009 10:52,25.61
568,Mr,alex,burges,Sailboard,Neither,Yes,Neither,11/10/2009 14:30,25.16
568,Mr,alex,burges,Sailboard,Neither,Yes,Neither,11/10/2009 13:22,24.96
568,Mr,alex,burges,Sailboard,Neither,Yes,Neither,11/10/2009 11:00,24.94
568,Mr,alex,burges,Sailboard,Neither,Yes,Neither,11/10/2009 13:16,24.23
568,Mr,alex,burges,Sailboard,Neither,Yes,Neither,11/10/2009 11:22,24.2
568,Mr,alex,burges,Sailboard,Neither,Yes,Neither,11/10/2009 13:53,24.19
568,Mr,alex,burges,Sailboard,Neither,Yes,Neither,11/10/2009 13:35,24.03
568,Mr,alex,burges,Sailboard,Neither,Yes,Neither,11/10/2009 11:40,23.83
568,Mr,alex,burges,Sailboard,Neither,Yes,Neither,11/10/2009 11:09,23.78
568,Mr,alex,burges,Sailboard,Neither,Yes,Neither,11/10/2009 10:30,23.73
568,Mr,alex,burges,Sailboard,Neither,Yes,Neither,11/10/2009 11:31,23.65
568,Mr,alex,burges,Sailboard,Neither,Yes,Neither,11/10/2009 13:31,23.27
568,Mr,alex,burges,Sailboard,Neither,Yes,Neither,11/10/2009 14:06,22.77
568,Mr,alex,burges,Sailboard,Neither,Yes,Neither,11/10/2009 14:12,22.29
568,Mr,alex,burges,Sailboard,Neither,Yes,Neither,11/10/2009 13:46,20.97
571,Mr,Ryan,Dunkling,Sailboard,Junior,Yes,Neither,11/10/2009 10:58,25
571,Mr,Ryan,Dunkling,Sailboard,Junior,Yes,Neither,11/10/2009 10:49,24.42
571,Mr,Ryan,Dunkling,Sailboard,Junior,Yes,Neither,11/10/2009 10:41,24.23
571,Mr,Ryan,Dunkling,Sailboard,Junior,Yes,Neither,11/10/2009 11:05,23.95
571,Mr,Ryan,Dunkling,Sailboard,Junior,Yes,Neither,11/10/2009 13:19,23.93
571,Mr,Ryan,Dunkling,Sailboard,Junior,Yes,Neither,11/10/2009 11:43,23.56
571,Mr,Ryan,Dunkling,Sailboard,Junior,Yes,Neither,11/10/2009 11:26,23.16
571,Mr,Ryan,Dunkling,Sailboard,Junior,Yes,Neither,11/10/2009 11:53,22.9
571,Mr,Ryan,Dunkling,Sailboard,Junior,Yes,Neither,11/10/2009 11:37,22.8
571,Mr,Ryan,Dunkling,Sailboard,Junior,Yes,Neither,11/10/2009 14:06,21.94
609,Mr,philip,ladbrook,Kite Board,Master,Yes,Gold Fleet,11/10/2009 11:59,29.07
609,Mr,philip,ladbrook,Kite Board,Master,Yes,Gold Fleet,11/10/2009 13:46,29
609,Mr,philip,ladbrook,Kite Board,Master,Yes,Gold Fleet,11/10/2009 10:54,28.72
609,Mr,philip,ladbrook,Kite Board,Master,Yes,Gold Fleet,11/10/2009 11:20,28.49
609,Mr,philip,ladbrook,Kite Board,Master,Yes,Gold Fleet,11/10/2009 13:11,28.22
609,Mr,philip,ladbrook,Kite Board,Master,Yes,Gold Fleet,11/10/2009 13:17,28.17
609,Mr,philip,ladbrook,Kite Board,Master,Yes,Gold Fleet,11/10/2009 11:26,28.12
609,Mr,philip,ladbrook,Kite Board,Master,Yes,Gold Fleet,11/10/2009 13:21,28.12
609,Mr,philip,ladbrook,Kite Board,Master,Yes,Gold Fleet,11/10/2009 11:06,27.92
609,Mr,philip,ladbrook,Kite Board,Master,Yes,Gold Fleet,11/10/2009 15:00,27.85
609,Mr,philip,ladbrook,Kite Board,Master,Yes,Gold Fleet,11/10/2009 11:39,27.76
609,Mr,philip,ladbrook,Kite Board,Master,Yes,Gold Fleet,11/10/2009 11:01,27.57
609,Mr,philip,ladbrook,Kite Board,Master,Yes,Gold Fleet,11/10/2009 14:51,27.41
609,Mr,philip,ladbrook,Kite Board,Master,Yes,Gold Fleet,11/10/2009 13:27,26.69
609,Mr,philip,ladbrook,Kite Board,Master,Yes,Gold Fleet,11/10/2009 11:46,26.66
609,Mr,philip,ladbrook,Kite Board,Master,Yes,Gold Fleet,11/10/2009 13:39,26.52
622,Mr,Richard,Fabbri,Kite Board,Neither,Yes,Neither,11/10/2009 13:11,30.4
622,Mr,Richard,Fabbri,Kite Board,Neither,Yes,Neither,11/10/2009 13:05,30.04
622,Mr,Richard,Fabbri,Kite Board,Neither,Yes,Neither,11/10/2009 13:26,28.9
622,Mr,Richard,Fabbri,Kite Board,Neither,Yes,Neither,11/10/2009 13:40,26.79
622,Mr,Richard,Fabbri,Kite Board,Neither,Yes,Neither,11/10/2009 13:20,3.37
624,Mrs,Jenny,Cooper,Kite Board,Master,Yes,Gold Fleet,11/10/2009 14:54,24.01
624,Mrs,Jenny,Cooper,Kite Board,Master,Yes,Gold Fleet,11/10/2009 14:31,22.52
624,Mrs,Jenny,Cooper,Kite Board,Master,Yes,Gold Fleet,11/10/2009 11:58,21.81
624,Mrs,Jenny,Cooper,Kite Board,Master,Yes,Gold Fleet,11/10/2009 11:30,21.46
624,Mrs,Jenny,Cooper,Kite Board,Master,Yes,Gold Fleet,11/10/2009 14:38,20.83
624,Mrs,Jenny,Cooper,Kite Board,Master,Yes,Gold Fleet,11/10/2009 11:50,19.99
625,Mr,Jason,McCaffrey,Kite Board,Neither,No,Gold Fleet,11/10/2009 14:00,31.56
625,Mr,Jason,McCaffrey,Kite Board,Neither,No,Gold Fleet,11/10/2009 14:59,30.69
625,Mr,Jason,McCaffrey,Kite Board,Neither,No,Gold Fleet,11/10/2009 14:49,30.54
625,Mr,Jason,McCaffrey,Kite Board,Neither,No,Gold Fleet,11/10/2009 14:43,30.42
625,Mr,Jason,McCaffrey,Kite Board,Neither,No,Gold Fleet,11/10/2009 14:06,30.21
625,Mr,Jason,McCaffrey,Kite Board,Neither,No,Gold Fleet,11/10/2009 13:05,29.93
625,Mr,Jason,McCaffrey,Kite Board,Neither,No,Gold Fleet,11/10/2009 13:25,29.68
625,Mr,Jason,McCaffrey,Kite Board,Neither,No,Gold Fleet,11/10/2009 13:19,29.64
625,Mr,Jason,McCaffrey,Kite Board,Neither,No,Gold Fleet,11/10/2009 13:09,29.55
625,Mr,Jason,McCaffrey,Kite Board,Neither,No,Gold Fleet,11/10/2009 13:48,29.29
625,Mr,Jason,McCaffrey,Kite Board,Neither,No,Gold Fleet,11/10/2009 13:43,29.16
625,Mr,Jason,McCaffrey,Kite Board,Neither,No,Gold Fleet,11/10/2009 11:59,28.12
625,Mr,Jason,McCaffrey,Kite Board,Neither,No,Gold Fleet,11/10/2009 13:29,28.05
625,Mr,Jason,McCaffrey,Kite Board,Neither,No,Gold Fleet,11/10/2009 11:41,27.28
625,Mr,Jason,McCaffrey,Kite Board,Neither,No,Gold Fleet,11/10/2009 11:49,27.14
625,Mr,Jason,McCaffrey,Kite Board,Neither,No,Gold Fleet,11/10/2009 13:52,27.08
625,Mr,Jason,McCaffrey,Kite Board,Neither,No,Gold Fleet,11/10/2009 11:45,26.83
625,Mr,Jason,McCaffrey,Kite Board,Neither,No,Gold Fleet,11/10/2009 11:34,26.35
625,Mr,Jason,McCaffrey,Kite Board,Neither,No,Gold Fleet,11/10/2009 11:25,25.59
625,Mr,Jason,McCaffrey,Kite Board,Neither,No,Gold Fleet,11/10/2009 11:21,25.29
625,Mr,Jason,McCaffrey,Kite Board,Neither,No,Gold Fleet,11/10/2009 11:30,24.59
626,Mr,martin,hayes,Kite Board,Neither,No,Neither,11/10/2009 10:45,27.34
626,Mr,martin,hayes,Kite Board,Neither,No,Neither,11/10/2009 10:51,27.15
626,Mr,martin,hayes,Kite Board,Neither,No,Neither,11/10/2009 13:17,26.96
626,Mr,martin,hayes,Kite Board,Neither,No,Neither,11/10/2009 10:54,26.69
626,Mr,martin,hayes,Kite Board,Neither,No,Neither,11/10/2009 13:09,26.58
626,Mr,martin,hayes,Kite Board,Neither,No,Neither,11/10/2009 13:29,26.55
626,Mr,martin,hayes,Kite Board,Neither,No,Neither,11/10/2009 10:58,25.99
626,Mr,martin,hayes,Kite Board,Neither,No,Neither,11/10/2009 11:33,25.97
626,Mr,martin,hayes,Kite Board,Neither,No,Neither,11/10/2009 11:01,25.77
626,Mr,martin,hayes,Kite Board,Neither,No,Neither,11/10/2009 13:04,25.75
626,Mr,martin,hayes,Kite Board,Neither,No,Neither,11/10/2009 13:20,25.62
626,Mr,martin,hayes,Kite Board,Neither,No,Neither,11/10/2009 11:10,25.3
626,Mr,martin,hayes,Kite Board,Neither,No,Neither,11/10/2009 13:24,25.14
626,Mr,martin,hayes,Kite Board,Neither,No,Neither,11/10/2009 10:40,25.08
626,Mr,martin,hayes,Kite Board,Neither,No,Neither,11/10/2009 10:31,25.05
626,Mr,martin,hayes,Kite Board,Neither,No,Neither,11/10/2009 11:29,25.04
626,Mr,martin,hayes,Kite Board,Neither,No,Neither,11/10/2009 11:14,25.04
626,Mr,martin,hayes,Kite Board,Neither,No,Neither,11/10/2009 11:37,24.87
626,Mr,martin,hayes,Kite Board,Neither,No,Neither,11/10/2009 11:05,24.86
626,Mr,martin,hayes,Kite Board,Neither,No,Neither,11/10/2009 11:22,24.82
626,Mr,martin,hayes,Kite Board,Neither,No,Neither,11/10/2009 13:36,24.64
626,Mr,martin,hayes,Kite Board,Neither,No,Neither,11/10/2009 13:33,24.5
626,Mr,martin,hayes,Kite Board,Neither,No,Neither,11/10/2009 11:48,24.47
626,Mr,martin,hayes,Kite Board,Neither,No,Neither,11/10/2009 11:55,24.27
626,Mr,martin,hayes,Kite Board,Neither,No,Neither,11/10/2009 10:23,24.15
626,Mr,martin,hayes,Kite Board,Neither,No,Neither,11/10/2009 10:27,24.15
626,Mr,martin,hayes,Kite Board,Neither,No,Neither,11/10/2009 11:40,24.05
626,Mr,martin,hayes,Kite Board,Neither,No,Neither,11/10/2009 11:18,24.05
626,Mr,martin,hayes,Kite Board,Neither,No,Neither,11/10/2009 13:44,23.72
626,Mr,martin,hayes,Kite Board,Neither,No,Neither,11/10/2009 14:48,23.65
626,Mr,martin,hayes,Kite Board,Neither,No,Neither,11/10/2009 11:52,23.5
626,Mr,martin,hayes,Kite Board,Neither,No,Neither,11/10/2009 11:44,23.13
626,Mr,martin,hayes,Kite Board,Neither,No,Neither,11/10/2009 13:40,22.66
656,Mr,william,robinson,Sailboard,Master,No,Neither,11/10/2009 10:54,24.74
656,Mr,william,robinson,Sailboard,Master,No,Neither,11/10/2009 10:39,24.58
656,Mr,william,robinson,Sailboard,Master,No,Neither,11/10/2009 10:48,24.24
656,Mr,william,robinson,Sailboard,Master,No,Neither,11/10/2009 13:21,23.3
656,Mr,william,robinson,Sailboard,Master,No,Neither,11/10/2009 13:14,23.26
656,Mr,william,robinson,Sailboard,Master,No,Neither,11/10/2009 13:08,23.22
656,Mr,william,robinson,Sailboard,Master,No,Neither,11/10/2009 10:26,23
656,Mr,william,robinson,Sailboard,Master,No,Neither,11/10/2009 14:19,22.58
656,Mr,william,robinson,Sailboard,Master,No,Neither,11/10/2009 14:32,22.5
656,Mr,william,robinson,Sailboard,Master,No,Neither,11/10/2009 14:04,21.55
656,Mr,william,robinson,Sailboard,Master,No,Neither,11/10/2009 11:56,21.06
656,Mr,william,robinson,Sailboard,Master,No,Neither,11/10/2009 14:38,21.05
656,Mr,william,robinson,Sailboard,Master,No,Neither,11/10/2009 11:49,20.68
670,Mr,Eddie,Murrell,Sailboard,Master,No,Gold Fleet,11/10/2009 10:45,25.15
670,Mr,Eddie,Murrell,Sailboard,Master,No,Gold Fleet,11/10/2009 11:52,23.63
670,Mr,Eddie,Murrell,Sailboard,Master,No,Gold Fleet,11/10/2009 11:24,23.39
670,Mr,Eddie,Murrell,Sailboard,Master,No,Gold Fleet,11/10/2009 12:00,23.37
670,Mr,Eddie,Murrell,Sailboard,Master,No,Gold Fleet,11/10/2009 10:39,23.05
670,Mr,Eddie,Murrell,Sailboard,Master,No,Gold Fleet,11/10/2009 11:09,23.04
670,Mr,Eddie,Murrell,Sailboard,Master,No,Gold Fleet,11/10/2009 13:23,23.04
670,Mr,Eddie,Murrell,Sailboard,Master,No,Gold Fleet,11/10/2009 13:15,22.86
670,Mr,Eddie,Murrell,Sailboard,Master,No,Gold Fleet,11/10/2009 14:36,22.69
670,Mr,Eddie,Murrell,Sailboard,Master,No,Gold Fleet,11/10/2009 11:32,22.61
670,Mr,Eddie,Murrell,Sailboard,Master,No,Gold Fleet,11/10/2009 14:29,22.37
670,Mr,Eddie,Murrell,Sailboard,Master,No,Gold Fleet,11/10/2009 10:33,22.15
670,Mr,Eddie,Murrell,Sailboard,Master,No,Gold Fleet,11/10/2009 11:38,21.31
670,Mr,Eddie,Murrell,Sailboard,Master,No,Gold Fleet,11/10/2009 13:42,19.17
670,Mr,Eddie,Murrell,Sailboard,Master,No,Gold Fleet,11/10/2009 15:01,2.36
681,Mr,Alan,Cross,Sailboard,Master,No,Gold Fleet,11/10/2009 10:43,26.92
681,Mr,Alan,Cross,Sailboard,Master,No,Gold Fleet,11/10/2009 10:37,26.39
681,Mr,Alan,Cross,Sailboard,Master,No,Gold Fleet,11/10/2009 10:52,26.02
681,Mr,Alan,Cross,Sailboard,Master,No,Gold Fleet,11/10/2009 10:47,25.77
681,Mr,Alan,Cross,Sailboard,Master,No,Gold Fleet,11/10/2009 14:03,25.6
681,Mr,Alan,Cross,Sailboard,Master,No,Gold Fleet,11/10/2009 11:02,25.56
681,Mr,Alan,Cross,Sailboard,Master,No,Gold Fleet,11/10/2009 14:27,25.35
681,Mr,Alan,Cross,Sailboard,Master,No,Gold Fleet,11/10/2009 13:22,25
681,Mr,Alan,Cross,Sailboard,Master,No,Gold Fleet,11/10/2009 14:16,24.77
681,Mr,Alan,Cross,Sailboard,Master,No,Gold Fleet,11/10/2009 11:18,24.66
681,Mr,Alan,Cross,Sailboard,Master,No,Gold Fleet,11/10/2009 11:35,24.19
681,Mr,Alan,Cross,Sailboard,Master,No,Gold Fleet,11/10/2009 11:29,23.97
681,Mr,Alan,Cross,Sailboard,Master,No,Gold Fleet,11/10/2009 13:32,23.7
681,Mr,Alan,Cross,Sailboard,Master,No,Gold Fleet,11/10/2009 14:09,23.41
681,Mr,Alan,Cross,Sailboard,Master,No,Gold Fleet,11/10/2009 13:39,22.34
681,Mr,Alan,Cross,Sailboard,Master,No,Gold Fleet,11/10/2009 13:15,0.18
714,Miss,Emily,Hall,Sailboard,Junior,Yes,Gold Fleet,11/10/2009 11:07,16.72
714,Miss,Emily,Hall,Sailboard,Junior,Yes,Gold Fleet,11/10/2009 10:38,15.62
714,Miss,Emily,Hall,Sailboard,Junior,Yes,Gold Fleet,11/10/2009 10:32,15.53
714,Miss,Emily,Hall,Sailboard,Junior,Yes,Gold Fleet,11/10/2009 10:26,2.64
760,Mr,Antony,Todd,Sailboard,Neither,Yes,Neither,11/10/2009 13:59,24.51
760,Mr,Antony,Todd,Sailboard,Neither,Yes,Neither,11/10/2009 14:23,23.64
760,Mr,Antony,Todd,Sailboard,Neither,Yes,Neither,11/10/2009 14:44,22.99
760,Mr,Antony,Todd,Sailboard,Neither,Yes,Neither,11/10/2009 13:44,21.55
760,Mr,Antony,Todd,Sailboard,Neither,Yes,Neither,11/10/2009 13:36,21.1
760,Mr,Antony,Todd,Sailboard,Neither,Yes,Neither,11/10/2009 13:28,20.74
773,Mr,Adrian,Nisbet,Sailboard,Neither,Yes,Neither,11/10/2009 14:53,23.27
773,Mr,Adrian,Nisbet,Sailboard,Neither,Yes,Neither,11/10/2009 13:11,22.79
773,Mr,Adrian,Nisbet,Sailboard,Neither,Yes,Neither,11/10/2009 13:34,21.23
773,Mr,Adrian,Nisbet,Sailboard,Neither,Yes,Neither,11/10/2009 14:30,21.23
852,Mr,Henry,Bloodworth,Sailboard,Junior,No,Neither,11/10/2009 13:57,19.39
852,Mr,Henry,Bloodworth,Sailboard,Junior,No,Neither,11/10/2009 13:17,19.36
852,Mr,Henry,Bloodworth,Sailboard,Junior,No,Neither,11/10/2009 10:51,19.06
852,Mr,Henry,Bloodworth,Sailboard,Junior,No,Neither,11/10/2009 13:46,18.89
852,Mr,Henry,Bloodworth,Sailboard,Junior,No,Neither,11/10/2009 11:09,18.79
852,Mr,Henry,Bloodworth,Sailboard,Junior,No,Neither,11/10/2009 11:28,18.79
852,Mr,Henry,Bloodworth,Sailboard,Junior,No,Neither,11/10/2009 11:49,18.37
863,Mr,Duncan,Adam,Sailboard,Master,No,Neither,11/10/2009 10:22,24.75
863,Mr,Duncan,Adam,Sailboard,Master,No,Neither,11/10/2009 11:22,24.59
863,Mr,Duncan,Adam,Sailboard,Master,No,Neither,11/10/2009 13:18,24.46
863,Mr,Duncan,Adam,Sailboard,Master,No,Neither,11/10/2009 10:36,24.15
863,Mr,Duncan,Adam,Sailboard,Master,No,Neither,11/10/2009 11:06,23.92
863,Mr,Duncan,Adam,Sailboard,Master,No,Neither,11/10/2009 14:54,23.81
863,Mr,Duncan,Adam,Sailboard,Master,No,Neither,11/10/2009 14:21,23.17
863,Mr,Duncan,Adam,Sailboard,Master,No,Neither,11/10/2009 10:27,23.07
863,Mr,Duncan,Adam,Sailboard,Master,No,Neither,11/10/2009 11:53,22.9
863,Mr,Duncan,Adam,Sailboard,Master,No,Neither,11/10/2009 11:40,22.61
863,Mr,Duncan,Adam,Sailboard,Master,No,Neither,11/10/2009 11:59,21.92
863,Mr,Duncan,Adam,Sailboard,Master,No,Neither,11/10/2009 13:53,21.88
863,Mr,Duncan,Adam,Sailboard,Master,No,Neither,11/10/2009 13:46,21.53
863,Mr,Duncan,Adam,Sailboard,Master,No,Neither,11/10/2009 14:30,20.59
873,Mr,Lance,Newbery,Sailboard,Neither,No,Gold Fleet,11/10/2009 10:59,28.55
873,Mr,Lance,Newbery,Sailboard,Neither,No,Gold Fleet,11/10/2009 13:19,26.79
873,Mr,Lance,Newbery,Sailboard,Neither,No,Gold Fleet,11/10/2009 11:10,26.64
873,Mr,Lance,Newbery,Sailboard,Neither,No,Gold Fleet,11/10/2009 11:23,26.54
873,Mr,Lance,Newbery,Sailboard,Neither,No,Gold Fleet,11/10/2009 11:57,25.53
873,Mr,Lance,Newbery,Sailboard,Neither,No,Gold Fleet,11/10/2009 11:51,25.16
873,Mr,Lance,Newbery,Sailboard,Neither,No,Gold Fleet,11/10/2009 10:19,25.07
873,Mr,Lance,Newbery,Sailboard,Neither,No,Gold Fleet,11/10/2009 14:45,23.71
888,Mr,Michael,George,Sailboard,Neither,No,Neither,11/10/2009 13:13,27.99
888,Mr,Michael,George,Sailboard,Neither,No,Neither,11/10/2009 10:56,25.77
888,Mr,Michael,George,Sailboard,Neither,No,Neither,11/10/2009 12:01,25.49
888,Mr,Michael,George,Sailboard,Neither,No,Neither,11/10/2009 10:31,25.46
888,Mr,Michael,George,Sailboard,Neither,No,Neither,11/10/2009 10:40,25.44
888,Mr,Michael,George,Sailboard,Neither,No,Neither,11/10/2009 13:21,25.05
888,Mr,Michael,George,Sailboard,Neither,No,Neither,11/10/2009 10:49,24.83
888,Mr,Michael,George,Sailboard,Neither,No,Neither,11/10/2009 14:52,24.58
888,Mr,Michael,George,Sailboard,Neither,No,Neither,11/10/2009 10:25,24.49
888,Mr,Michael,George,Sailboard,Neither,No,Neither,11/10/2009 13:52,24.29
888,Mr,Michael,George,Sailboard,Neither,No,Neither,11/10/2009 14:00,24.13
888,Mr,Michael,George,Sailboard,Neither,No,Neither,11/10/2009 13:37,23.79
888,Mr,Michael,George,Sailboard,Neither,No,Neither,11/10/2009 11:31,23.67
888,Mr,Michael,George,Sailboard,Neither,No,Neither,11/10/2009 13:29,23.43
888,Mr,Michael,George,Sailboard,Neither,No,Neither,11/10/2009 11:56,22.7
888,Mr,Michael,George,Sailboard,Neither,No,Neither,11/10/2009 14:07,22.69
983,Mr,HAMISH,GODDARD,Sailboard,Master,Yes,Neither,11/10/2009 10:50,27
983,Mr,HAMISH,GODDARD,Sailboard,Master,Yes,Neither,11/10/2009 14:00,26.52
983,Mr,HAMISH,GODDARD,Sailboard,Master,Yes,Neither,11/10/2009 13:07,26.48
983,Mr,HAMISH,GODDARD,Sailboard,Master,Yes,Neither,11/10/2009 10:45,26.33
983,Mr,HAMISH,GODDARD,Sailboard,Master,Yes,Neither,11/10/2009 10:56,26.12
983,Mr,HAMISH,GODDARD,Sailboard,Master,Yes,Neither,11/10/2009 11:01,25.98
983,Mr,HAMISH,GODDARD,Sailboard,Master,Yes,Neither,11/10/2009 11:27,25.77
983,Mr,HAMISH,GODDARD,Sailboard,Master,Yes,Neither,11/10/2009 10:40,25.48
983,Mr,HAMISH,GODDARD,Sailboard,Master,Yes,Neither,11/10/2009 10:28,25.29
983,Mr,HAMISH,GODDARD,Sailboard,Master,Yes,Neither,11/10/2009 13:20,25.1
983,Mr,HAMISH,GODDARD,Sailboard,Master,Yes,Neither,11/10/2009 14:15,24.82
983,Mr,HAMISH,GODDARD,Sailboard,Master,Yes,Neither,11/10/2009 13:14,24.62
983,Mr,HAMISH,GODDARD,Sailboard,Master,Yes,Neither,11/10/2009 14:28,24.46
983,Mr,HAMISH,GODDARD,Sailboard,Master,Yes,Neither,11/10/2009 14:42,24.44
983,Mr,HAMISH,GODDARD,Sailboard,Master,Yes,Neither,11/10/2009 14:48,24.41
983,Mr,HAMISH,GODDARD,Sailboard,Master,Yes,Neither,11/10/2009 10:23,24.4
983,Mr,HAMISH,GODDARD,Sailboard,Master,Yes,Neither,11/10/2009 14:08,24.37
983,Mr,HAMISH,GODDARD,Sailboard,Master,Yes,Neither,11/10/2009 11:45,24.03
983,Mr,HAMISH,GODDARD,Sailboard,Master,Yes,Neither,11/10/2009 14:22,24
983,Mr,HAMISH,GODDARD,Sailboard,Master,Yes,Neither,11/10/2009 11:18,23.96
983,Mr,HAMISH,GODDARD,Sailboard,Master,Yes,Neither,11/10/2009 13:33,23.79
983,Mr,HAMISH,GODDARD,Sailboard,Master,Yes,Neither,11/10/2009 14:35,23.39
983,Mr,HAMISH,GODDARD,Sailboard,Master,Yes,Neither,11/10/2009 13:55,22.87
983,Mr,HAMISH,GODDARD,Sailboard,Master,Yes,Neither,11/10/2009 13:47,22.6
983,Mr,HAMISH,GODDARD,Sailboard,Master,Yes,Neither,11/10/2009 12:01,2.36
1966,Mr,Martin,Schramm,Sailboard,Neither,Yes,Neither,11/10/2009 13:15,24.34
1966,Mr,Martin,Schramm,Sailboard,Neither,Yes,Neither,11/10/2009 11:53,24.21
1966,Mr,Martin,Schramm,Sailboard,Neither,Yes,Neither,11/10/2009 14:30,23.26
1966,Mr,Martin,Schramm,Sailboard,Neither,Yes,Neither,11/10/2009 13:41,22.05
2811,Mr,Henry,Luce,Sailboard,Master,No,Neither,11/10/2009 13:21,24
2811,Mr,Henry,Luce,Sailboard,Master,No,Neither,11/10/2009 13:58,3.22
